pm25,pm10,no2,so2,co,o3,pressure,aqi_change_rate,aqi_lag_1,aqi_lag_2,pm25_lag_1,aqi,year,month,day,hour
0.6989545604007293,2.0052735316616035,-0.6830936442125027,0.2414733488854432,-0.6039239772231664,1.2938189933174775,0.4278046045538731,0.28868715012009105,-0.38380952936620233,-0.3838858842663067,0.61449667624042,80,2025,2,15,13
0.7296646594324333,1.8549261912816097,-0.743688898777933,0.3244401432965343,-0.5864070787245235,1.466536296877746,0.2890564801604424,0.28868715012009105,-0.341421616752374,-0.3838858842663067,0.698948986999143,81,2025,2,15,14
0.6682444613690247,1.513753380419317,-0.6931928533067411,0.20591615128068977,-0.5382356078532554,1.3184928938260874,0.1780579806457042,0.28868715012009105,-0.2990337041385457,-0.34150770850019696,0.729658918184133,82,2025,2,15,15
0.5607591147580604,1.2101674046520223,-0.5619031350816421,-0.0311318327509993,-0.4572199522970318,0.9977321872141601,0.15030835576701174,0.28868715012009105,-0.2566457915247174,-0.29912953273408727,0.6682390558141524,83,2025,2,15,16
0.19991545113553677,0.6434735832197395,-0.37506776683823223,-0.28003221598427275,-0.3499289489928437,0.6029497790764036,0.16418316820635795,0.28868715012009105,-0.21425787891088907,-0.2567513569679775,0.5607542966666871,84,2025,2,15,17
0.23062555016724107,0.2878442973209088,-0.026645053087008323,-0.3867038087985329,-0.19008725019272685,0.25751517195586654,0.21968241796372706,0.0011491015869672678,-0.17186996629706075,-0.21437318120186782,0.19991260524305304,84,2025,2,15,18
0.3150783225044276,0.192431562079759,0.4480177743421955,-0.5289325992175462,-0.0039702036446455395,-0.18661503719910963,0.2751816677210962,0.28868715012009105,-0.17186996629706075,-0.1719950054357581,0.23062253642804334,85,2025,2,15,19
0.33811089677820544,0.111475301875147,0.7408948380751084,-0.6474565912333907,0.11645847353352472,-0.5073757438110369,0.37230535479650395,0.0011491015869672678,-0.12948205368323243,-0.1719950054357581,0.3150748471867663,85,2025,2,15,20
0.284368223472723,0.01606256663399737,0.6903987926039166,-0.7067185872413131,0.1383545966568284,-0.5567235448282565,0.4278046045538731,0.28868715012009105,-0.12948205368323243,-0.12961682966964838,0.3381072955755087,86,2025,2,15,21
0.1615278273459066,-0.11404570869484314,0.4581169834364338,-0.7304233856444821,0.09456235041022103,-0.4580279427938173,0.4971786667505884,0.0011491015869672678,-0.08709414106940414,-0.12961682966964838,0.28436491600177577,86,2025,2,15,22
-0.015055242086392273,-0.23837139400906843,0.20058715153335513,-0.7896853816524043,-0.0039702036446455395,-0.35933234075937814,0.4971786667505884,0.28868715012009105,-0.08709414106940414,-0.08723865390353867,0.16152519126181536,87,2025,2,15,23
-0.2530585095820992,-0.3829361443744468,-0.04684347127548501,-0.9082093736682488,-0.1857080255680661,-0.260636738724939,0.4971786667505884,0.0011491015869672678,-0.044706228455575814,-0.08723865390353867,-0.015056913051877958,87,2025,2,16,0
-0.5064168265936584,-0.5477399597909782,-0.314472512272802,-1.0622905632888466,-0.42218615529974585,-0.13726723618189007,0.41392979211452685,0.0011491015869672678,-0.044706228455575814,-0.04486047813742895,-0.25305887973555136,87,2025,2,16,1
-0.7213875198155875,-0.6720656451052035,-0.531605507798927,-1.1689621561031067,-0.6061135895354968,-0.013897733638841132,0.3445557299178115,0.0011491015869672678,-0.044706228455575814,-0.04486047813742895,-0.50641581201172,87,2025,2,16,2
